"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NET","Cloudflare, Inc.","21.18","$6.41B","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/net",
"CMS","CMS Energy Corporation","62.33","$17.71B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cms",
"CMS^B","CMS Energy Corporation","106","n/a","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cms^b",
"CMSA","CMS Energy Corporation","26.2","n/a","2018","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cmsa",
"CMSC","CMS Energy Corporation","26.75","n/a","2018","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cmsc",
"CMSD","CMS Energy Corporation","27.31","n/a","2019","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/cmsd",
"CNA","CNA Financial Corporation","33.74","$9.15B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/cna",
"CNF","CNFinance Holdings Limited","3.606","$221.85M","2018","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/cnf",
"CNHI","CNH Industrial N.V.","6.54","$8.83B","2013","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/cnhi",
"CNO","CNO Financial Group, Inc.","13.84","$2.01B","n/a","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/cno",
"CEO","CNOOC Limited","111.56","$1.2B","2001","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/ceo",
"CNXM","CNX Midstream Partners LP","9.57","$858.78M","2014","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/cnxm",
"CNX","CNX Resources Corporation","9.27","$1.73B","1999","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/cnx",
"KOF","Coca Cola Femsa S.A.B. de C.V.","43.12","$72.47B","1993","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/kof",
"KO","Coca-Cola Company (The)","49","$210.38B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/ko",
"CCEP","Coca-Cola European Partners plc","43.64","$19.83B","2016","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/ccep",
"CDE","Coeur Mining, Inc.","4.14","$1.01B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/cde",
"FOF","Cohen & Steers Closed-End Opportunity Fund, Inc.","10.49","$285.52M","2006","n/a","n/a","https://old.nasdaq.com/symbol/fof",
"CNS","Cohen & Steers Inc","52.09","$2.49B","2004","Finance","Investment Managers","https://old.nasdaq.com/symbol/cns",
"UTF","Cohen & Steers Infrastructure Fund, Inc","20.3","$1.9B","2004","n/a","n/a","https://old.nasdaq.com/symbol/utf",
"LDP","Cohen & Steers Limited Duration Preferred and Income Fund, Inc","22.1","$637.73M","2012","n/a","n/a","https://old.nasdaq.com/symbol/ldp",
"MIE","Cohen & Steers MLP Income and Energy Opportunity Fund, Inc.","1.85","$49.71M","2013","n/a","n/a","https://old.nasdaq.com/symbol/mie",
"RQI","Cohen & Steers Quality Income Realty Fund Inc.","10.41","$1.14B","2002","n/a","n/a","https://old.nasdaq.com/symbol/rqi",
"RNP","Cohen & Steers REIT and Preferred and Income Fund,","18.79","$894.07M","2003","n/a","n/a","https://old.nasdaq.com/symbol/rnp",
"PSF","Cohen & Steers Select Preferred and Income Fund, Inc.","24.11","$289.53M","2010","n/a","n/a","https://old.nasdaq.com/symbol/psf",
"RFI","Cohen & Steers Total Return Realty Fund, Inc.","11.58","$303.33M","1993","n/a","n/a","https://old.nasdaq.com/symbol/rfi",
"CFX","Colfax Corporation","22.92","$2.71B","2008","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/cfx",
"CFXA","Colfax Corporation","104.02","n/a","2019","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/cfxa",
"CL","Colgate-Palmolive Company","69.91","$59.94B","n/a","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/cl",
"CCH","Collier Creek Holdings","10.16","$567.69M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/cch",
"CCH.U","Collier Creek Holdings","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/cch.u",
"CCH.WS","Collier Creek Holdings","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cch.ws",
"CXE","Colonial High Income Municipal Trust","4.44","$139.94M","1989","n/a","n/a","https://old.nasdaq.com/symbol/cxe",
"CIF","Colonial Intermediate High Income Fund","2.3","$45.2M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cif",
"CXH","Colonial Investment Grade Municipal Trust","9.23","$84.09M","1989","n/a","n/a","https://old.nasdaq.com/symbol/cxh",
"CMU","Colonial Municipal Income Trust","4","$113.3M","1987","n/a","n/a","https://old.nasdaq.com/symbol/cmu",
"CLNY","Colony Capital, Inc.","2.33","$1.15B","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/clny",
"CLNY^G","Colony Capital, Inc.","16.9","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clny^g",
"CLNY^H","Colony Capital, Inc.","15.305","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clny^h",
"CLNY^I","Colony Capital, Inc.","15.84","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clny^i",
"CLNY^J","Colony Capital, Inc.","15.45","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/clny^j",
"CLNC","Colony Credit Real Estate, Inc.","5.06","$649.53M","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/clnc",
"CXP","Columbia Property Trust, Inc.","14.27","$1.64B","2013","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cxp",
"STK","Columbia Seligman Premium Technology Growth Fund, Inc","19.98","$317.26M","2009","n/a","n/a","https://old.nasdaq.com/symbol/stk",
"CCZ","Comcast Corporation","53.8398","n/a","n/a","Consumer Services","Television Services","https://old.nasdaq.com/symbol/ccz",
"CMA","Comerica Incorporated","34.75","$4.88B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cma",
"FIX","Comfort Systems USA, Inc.","37.83","$1.39B","1997","Capital Goods","Engineering & Construction","https://old.nasdaq.com/symbol/fix",
"CMC","Commercial Metals Company","16.9","$2.01B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/cmc",
"CBU","Community Bank System, Inc.","65.1","$3.38B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cbu",
"CYH","Community Health Systems, Inc.","3.86","$461.96M","2000","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/cyh",
"CHCT","Community Healthcare Trust Incorporated","36.03","$789.29M","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/chct",
"CIG","Comp En De Mn Cemig ADS","1.82","$2.65B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/cig",
"CIG.C","Comp En De Mn Cemig ADS","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cig.c",
"CBD","Companhia Brasileira de Distribuicao","12.43","$3.33B","2020","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/cbd",
"SBS","Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp","8.24","$5.63B","2002","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/sbs",
"ELP","Companhia Paranaense de Energia (COPEL)","11.12","$3.04B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/elp",
"CCU","Compania Cervecerias Unidas, S.A.","15.12","$2.79B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/ccu",
"CODI","Compass Diversified Holdings","16.04","$960.8M","2006","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/codi",
"CODI^A","Compass Diversified Holdings","19.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/codi^a",
"CODI^B","Compass Diversified Holdings","20.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/codi^b",
"CODI^C","Compass Diversified Holdings","20.05","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/codi^c",
"CMP","Compass Minerals International, Inc.","44.96","$1.52B","2003","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/cmp",
"CRK","Comstock Resources, Inc.","6.3","$1.2B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/crk",
"CAG","ConAgra Brands, Inc.","32.46","$15.81B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/cag",
"CXO","Concho Resources Inc.","52.74","$10.37B","2007","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/cxo",
"CCM","Concord Medical Services Holdings Limited","1.75","$75.94M","2009","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/ccm",
"CNMD","CONMED Corporation","72.29","$2.06B","1987","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/cnmd",
"COP","ConocoPhillips","34.73","$37.4B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/cop",
"CCR","CONSOL Coal Resources LP","5.27","$145.62M","2015","Energy","Coal Mining","https://old.nasdaq.com/symbol/ccr",
"CEIX","CONSOL Energy Inc.","5.49","$142.9M","2017","Energy","Coal Mining","https://old.nasdaq.com/symbol/ceix",
"ED","Consolidated Edison Inc","87.94","$29.37B","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/ed",
"STZ","Constellation Brands Inc","166.24","$31.86B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/stz",
"STZ.B","Constellation Brands Inc","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/stz.b",
"CSTM","Constellium SE","6.74","$929.23M","2013","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/cstm",
"TCS","Container Store (The)","2.69","$132.8M","2013","Consumer Services","Home Furnishings","https://old.nasdaq.com/symbol/tcs",
"CLR","Continental Resources, Inc.","12.19","$4.45B","2007","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/clr",
"VLRS","Controladora Vuela Compania de Aviacion, S.A.B. de C.V.","3.8","$412.19M","2013","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/vlrs",
"CTRA","Contura Energy, Inc.","4","$73.04M","2018","Energy","Coal Mining","https://old.nasdaq.com/symbol/ctra",
"CTB","Cooper Tire & Rubber Company","21.55","$1.08B","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/ctb",
"CPS","Cooper-Standard Holdings Inc.","13.08","$220.3M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/cps",
"CTK","CooTek (Cayman) Inc.","7","$445.06M","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/ctk",
"CPA","Copa Holdings, S.A.","45.5","$1.92B","2005","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/cpa",
"CLB","Core Laboratories N.V.","11.67","$518.66M","1995","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/clb",
"CXW","CoreCivic, Inc.","11.26","$1.35B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cxw",
"CLGX","CoreLogic, Inc.","38.64","$3.05B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/clgx",
"CORR","CorEnergy Infrastructure Trust, Inc.","23.87","$325.86M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/corr",
"CORR^A","CorEnergy Infrastructure Trust, Inc.","18.89","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/corr^a",
"CPLG","CorePoint Lodging Inc.","3.82","$218.53M","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cplg",
"COR","CoreSite Realty Corporation","120.78","$4.58B","2010","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cor",
"CNR","Cornerstone Building Brands, Inc.","4.69","$591.28M","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/cnr",
"GLW","Corning Incorporated","21.18","$16.15B","n/a","Basic Industries","Telecommunications Equipment","https://old.nasdaq.com/symbol/glw",
"CAAP","Corporacion America Airports SA","2.06","$329.65M","2018","Transportation","Aerospace","https://old.nasdaq.com/symbol/caap",
"GYC","Corporate Asset Backed Corp CABCO","20.75","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/gyc",
"OFC","Corporate Office Properties Trust","26.22","$2.94B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ofc",
"CTVA","Corteva, Inc.","27.93","$20.93B","2019","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/ctva",
"CZZ","Cosan Limited","11.47","$2.54B","n/a","Consumer Non-Durables","Specialty Foods","https://old.nasdaq.com/symbol/czz",
"CMRE","Costamare Inc.","4.71","$564.18M","2010","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/cmre",
"CMRE^B","Costamare Inc.","18.35","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cmre^b",
"CMRE^C","Costamare Inc.","19.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cmre^c",
"CMRE^D","Costamare Inc.","19.675","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cmre^d",
"CMRE^E","Costamare Inc.","19.73","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cmre^e",
"COTY","Coty Inc.","6.02","$4.58B","2013","Consumer Non-Durables","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/coty",
"CUZ","Cousins Properties Incorporated","32.91","$4.83B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cuz",
"CVA","Covanta Holding Corporation","8.63","$1.14B","n/a","Basic Industries","Electric Utilities: Central","https://old.nasdaq.com/symbol/cva",
"CVIA","Covia Holdings Corporation","0.4837","$63.86M","2018","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/cvia",
"CPF","CPB Inc.","16.84","$475.97M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cpf",
"CR","Crane Co.","54.04","$3.2B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/cr",
"CRD.A","Crawford & Company","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/crd.a",
"CRD.B","Crawford & Company","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/crd.b",
"BAP","Credicorp Ltd.","135.62","$10.82B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bap",
"CS","Credit Suisse Group","8.87","$21.61B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/cs",
"CPG","Crescent Point Energy Corporation","1.02","$539.99M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/cpg",
"CEQP","Crestwood Equity Partners LP","5.69","$413.81M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/ceqp",
"CEQP^","Crestwood Equity Partners LP","4.69","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ceqp^",
"CRH","CRH PLC","29.97","$23.52B","n/a","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/crh",
"CRT","Cross Timbers Royalty Trust","5.97","$35.82M","1992","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/crt",
"CAPL","CrossAmerica Partners LP","11.05","$409.11M","2012","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/capl",
"CCI","Crown Castle International Corporation","164.14","$68.41B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cci",
"CCI^A","Crown Castle International Corporation","1450.41","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cci^a",
"CCK","Crown Holdings, Inc.","62.2","$8.44B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/cck",
"CRY","CryoLife, Inc.","19.91","$750.21M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/cry",
"CTS","CTS Corporation","22.19","$720.19M","n/a","Technology","Electrical Products","https://old.nasdaq.com/symbol/cts",
"CUBE","CubeSmart","27.7","$5.37B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cube",
"CUB","Cubic Corporation","44","$1.38B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/cub",
"CFR","Cullen/Frost Bankers, Inc.","70.93","$4.44B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cfr",
"CULP","Culp, Inc.","7.03","$86.29M","n/a","Basic Industries","Textiles","https://old.nasdaq.com/symbol/culp",
"CMI","Cummins Inc.","150.7","$22.32B","n/a","Energy","Industrial Machinery/Components","https://old.nasdaq.com/symbol/cmi",
"CURO","CURO Group Holdings Corp.","6.26","$254.99M","2017","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/curo",
"CW","Curtiss-Wright Corporation","101.03","$4.3B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/cw",
"SRF","Cushing Energy Income Fund (The)","3.31","$8.19M","2012","n/a","n/a","https://old.nasdaq.com/symbol/srf",
"SRV","Cushing MLP & Infrastructure Total Return Fund","4.28","$28.82M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/srv",
"SZC","Cushing NextGen Infrastructure Income Fund","7.07","$73.58M","2012","n/a","n/a","https://old.nasdaq.com/symbol/szc",
"CWK","Cushman & Wakefield plc","12.21","$2.68B","2018","Finance","Real Estate","https://old.nasdaq.com/symbol/cwk",
"CUBB","Customers Bancorp, Inc","20.976","n/a","2019","Finance","Major Banks","https://old.nasdaq.com/symbol/cubb",
"CUBI","Customers Bancorp, Inc","11.37","$356.81M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/cubi",
"CUBI^C","Customers Bancorp, Inc","22.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cubi^c",
"CUBI^D","Customers Bancorp, Inc","23.0159","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cubi^d",
"CUBI^E","Customers Bancorp, Inc","23","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cubi^e",
"CUBI^F","Customers Bancorp, Inc","19.98","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/cubi^f",
"CVI","CVR Energy Inc.","18.03","$1.81B","2007","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/cvi",
"UAN","CVR Partners, LP","0.97","$109.88M","2011","Basic Industries","Agricultural Chemicals","https://old.nasdaq.com/symbol/uan",
